filename,primary_label,secondary_labels,rating,collection,latitude,longitude
paltan1/XC47056.ogg,paltan1,[''],5.0,XC,,
paltan1/XC493211.ogg,paltan1,[''],5.0,XC,-6.7455,-46.9907
paltan1/XC493989.ogg,paltan1,['blhpar1'],4.5,XC,-2.6034,-59.9435
paltan1/XC494071.ogg,paltan1,[''],5.0,XC,-2.0533,-60.0238
paltan1/XC497440.ogg,paltan1,[''],4.0,XC,-11.9894,-68.57
paltan1/XC504594.ogg,paltan1,[''],5.0,XC,-2.9948,-59.9378
paltan1/XC504971.ogg,paltan1,[''],4.0,XC,-9.2395,-35.8389
paltan1/XC507216.ogg,paltan1,[''],3.0,XC,5.1691,-52.6796
paltan1/XC52108.ogg,paltan1,[''],4.0,XC,,
paltan1/XC52109.ogg,paltan1,[''],4.0,XC,,
paltan1/XC52110.ogg,paltan1,[''],4.0,XC,,
paltan1/XC525435.ogg,paltan1,[''],3.0,XC,0.2119,-72.4175
paltan1/XC527993.ogg,paltan1,[''],5.0,XC,4.5585,-75.3275
paltan1/XC537310.ogg,paltan1,[''],5.0,XC,-22.9048,-43.1028
paltan1/XC537981.ogg,paltan1,[''],5.0,XC,4.351,-74.652
paltan1/XC538291.ogg,paltan1,"['creoro1', 'grekis']",2.5,XC,5.1567,-52.6698
paltan1/XC539584.ogg,paltan1,[''],3.0,XC,7.5476,-80.9436
paltan1/XC539843.ogg,paltan1,[''],5.0,XC,4.351,-74.652
paltan1/XC539844.ogg,paltan1,[''],5.0,XC,4.351,-74.652
paltan1/XC543342.ogg,paltan1,[''],5.0,XC,1.4898,-75.6801
paltan1/XC543843.ogg,paltan1,[''],5.0,XC,-22.9048,-43.1028
paltan1/XC544948.ogg,paltan1,"['cocwoo1', 'thbeup1']",4.5,XC,4.351,-74.652
paltan1/XC551840.ogg,paltan1,[''],5.0,XC,-14.6386,-66.2843
paltan1/XC576037.ogg,paltan1,[''],5.0,XC,4.5585,-75.3275
paltan1/XC577066.ogg,paltan1,[''],4.0,XC,4.5585,-75.3275
paltan1/XC577133.ogg,paltan1,[''],5.0,XC,4.5585,-75.3275
paltan1/XC57780.ogg,paltan1,[''],2.0,XC,,
paltan1/XC57781.ogg,paltan1,[''],3.0,XC,,
paltan1/XC57782.ogg,paltan1,[''],3.0,XC,,
paltan1/XC57783.ogg,paltan1,[''],2.0,XC,,
paltan1/XC57784.ogg,paltan1,[''],3.0,XC,,
paltan1/XC589591.ogg,paltan1,[''],5.0,XC,-9.626,-35.8062
paltan1/XC599510.ogg,paltan1,[''],3.0,XC,-16.6003,-49.2802
paltan1/XC599666.ogg,paltan1,[''],5.0,XC,-1.66,-56.603
paltan1/XC605700.ogg,paltan1,[''],4.0,XC,-9.1992,-35.8871
paltan1/XC64265.ogg,paltan1,[''],4.0,XC,-11.8667,-71.3667
paltan1/XC663404.ogg,paltan1,[''],5.0,XC,-22.9048,-43.1028
paltan1/XC669570.ogg,paltan1,[''],5.0,XC,-9.3153,-49.9383
paltan1/XC676391.ogg,paltan1,[''],4.0,XC,-10.4131,-65.5012
paltan1/XC679894.ogg,paltan1,[''],5.0,XC,11.1628,-69.5852
paltan1/XC684561.ogg,paltan1,[''],5.0,XC,-23.7629,-53.8803
paltan1/XC696239.ogg,paltan1,[''],4.0,XC,-22.4406,-44.6026
paltan1/XC697124.ogg,paltan1,['banana'],2.5,XC,-9.5894,-35.721
paltan1/XC699600.ogg,paltan1,['trokin'],3.5,XC,-16.0538,-49.604
paltan1/XC699621.ogg,paltan1,"['yebsee1', 'blbgra1']",3.5,XC,-16.0538,-49.604
paltan1/XC70786.ogg,paltan1,"['rinkin1', 'strfly1', 'trokin']",3.5,XC,-19.138,-40.047
paltan1/XC708156.ogg,paltan1,"['creoro1', 'yercac1', 'baymac']",3.5,XC,-13.7656,-66.1005
paltan1/XC708159.ogg,paltan1,"['creoro1', 'grekis', 'baymac']",4.5,XC,-13.7656,-66.1005
paltan1/XC708160.ogg,paltan1,['bkcdon'],4.5,XC,-13.7656,-66.1005
paltan1/XC708161.ogg,paltan1,"['cattyr', 'whtdov', 'soulap1', 'yercac1', 'baymac']",3.5,XC,-13.7656,-66.1005
paltan1/XC708162.ogg,paltan1,[''],4.0,XC,-13.7656,-66.1005
paltan1/XC719958.ogg,paltan1,[''],4.0,XC,11.1229,-74.095
paltan1/XC737443.ogg,paltan1,[''],4.0,XC,-17.1888,-48.7335
paltan1/XC745514.ogg,paltan1,[''],3.0,XC,-17.7396,-48.6279
paltan1/XC745520.ogg,paltan1,['grekis'],3.5,XC,-17.7396,-48.6279
paltan1/XC745532.ogg,paltan1,[''],3.0,XC,-17.7396,-48.6279
paltan1/XC745536.ogg,paltan1,"['socfly1', 'yeofly1']",2.5,XC,-17.7396,-48.6279
paltan1/XC755271.ogg,paltan1,[''],3.0,XC,-11.8296,-55.2317
paltan1/XC769487.ogg,paltan1,[''],4.0,XC,-6.3761,-47.1085
paltan1/XC774181.ogg,paltan1,[''],5.0,XC,-0.0523,-78.7764
paltan1/XC782206.ogg,paltan1,['yectyr1'],3.5,XC,-11.362,-55.4185
paltan1/XC790362.ogg,paltan1,[''],4.0,XC,4.3307,-74.3726
paltan1/XC803270.ogg,paltan1,[''],3.0,XC,9.937,-84.1059
paltan1/XC803727.ogg,paltan1,[''],3.0,XC,-16.4727,-49.4959
paltan1/XC803728.ogg,paltan1,[''],4.0,XC,-16.4727,-49.4959
paltan1/XC816885.ogg,paltan1,[''],4.0,XC,-7.3499,-48.2929
paltan1/XC817202.ogg,paltan1,[''],5.0,XC,-6.7131,-47.017
paltan1/XC830469.ogg,paltan1,['tropar'],4.5,XC,-0.0765,-78.7559
paltan1/XC830470.ogg,paltan1,['tropar'],4.5,XC,-0.0765,-78.7559
paltan1/XC831516.ogg,paltan1,[''],5.0,XC,4.89,-52.303
paltan1/XC834225.ogg,paltan1,[''],4.0,XC,5.0888,-75.5335
paltan1/XC837429.ogg,paltan1,[''],3.0,XC,-14.0858,-50.8244
paltan1/XC837430.ogg,paltan1,[''],3.0,XC,-14.0858,-50.8244
paltan1/XC838481.ogg,paltan1,[''],4.0,XC,11.1801,-69.6299
paltan1/XC842980.ogg,paltan1,[''],3.0,XC,-4.2298,-38.922
paltan1/XC84787.ogg,paltan1,[''],4.0,XC,-12.6167,-41.3167
paltan1/XC84794.ogg,paltan1,['strcuc1'],3.5,XC,-23.3958,-45.0645
paltan1/XC857606.ogg,paltan1,[''],4.0,XC,3.3874,-76.527
paltan1/XC860629.ogg,paltan1,[''],4.0,XC,-16.5631,-49.285
paltan1/XC862696.ogg,paltan1,[''],3.0,XC,-14.7169,-68.414
paltan1/XC872314.ogg,paltan1,[''],4.0,XC,4.5652,-52.2098
paltan1/XC891290.ogg,paltan1,[''],4.0,XC,-0.6756,-77.6014
paltan1/XC9057.ogg,paltan1,['bugtan'],2.5,XC,10.7001,-61.2834
paltan1/XC906758.ogg,paltan1,[''],5.0,XC,4.5665,-52.4659
paltan1/XC906772.ogg,paltan1,[''],4.0,XC,4.5665,-52.4659
paltan1/XC906775.ogg,paltan1,[''],5.0,XC,4.5665,-52.4659
paltan1/XC906800.ogg,paltan1,['pavpig2'],3.5,XC,4.5665,-52.4659
paltan1/XC918980.ogg,paltan1,[''],4.0,XC,11.2407,-69.613
paltan1/XC926604.ogg,paltan1,[''],4.0,XC,4.8612,-52.5211
paltan1/XC9389.ogg,paltan1,[''],4.0,XC,-0.4,-76.333
paltan1/XC939054.ogg,paltan1,[''],4.0,XC,-22.9048,-43.1028
paltan1/XC939105.ogg,paltan1,[''],5.0,XC,2.8044,-60.6718
paltan1/XC939550.ogg,paltan1,[''],5.0,XC,1.4022,-60.9869
paltan1/XC939926.ogg,paltan1,[''],5.0,XC,1.7914,-61.1375
paltan1/XC940049.ogg,paltan1,[''],5.0,XC,5.1073,-60.8461
paltan1/XC946268.ogg,paltan1,[''],4.0,XC,3.5026,-76.3552
paltan1/iNat1001984.ogg,paltan1,[''],0.0,iNat,-27.0081,-48.6102
paltan1/iNat1080713.ogg,paltan1,[''],0.0,iNat,-22.8991,-43.1321
paltan1/iNat1089356.ogg,paltan1,[''],0.0,iNat,-22.8986,-43.1309
paltan1/iNat1229253.ogg,paltan1,[''],0.0,iNat,-5.9307,-35.2235
paltan1/iNat1274055.ogg,paltan1,[''],0.0,iNat,6.7706,-58.1688
paltan1/iNat147490.ogg,paltan1,[''],0.0,iNat,-2.2489,-79.6542
paltan1/iNat148099.ogg,paltan1,[''],0.0,iNat,-2.2469,-79.6423
paltan1/iNat150211.ogg,paltan1,[''],0.0,iNat,10.6514,-61.4037
paltan1/iNat157315.ogg,paltan1,[''],0.0,iNat,9.274,-70.2352
paltan1/iNat174606.ogg,paltan1,[''],0.0,iNat,-23.22,-44.7204
paltan1/iNat196107.ogg,paltan1,[''],0.0,iNat,-7.9238,-35.165
paltan1/iNat203973.ogg,paltan1,[''],0.0,iNat,6.2642,-75.6043
paltan1/iNat303599.ogg,paltan1,[''],0.0,iNat,-24.0074,-46.4227
paltan1/iNat30531.ogg,paltan1,[''],0.0,iNat,-15.7299,-47.8597
paltan1/iNat310386.ogg,paltan1,[''],0.0,iNat,4.6587,-74.1288
paltan1/iNat323530.ogg,paltan1,[''],0.0,iNat,-23.0081,-43.4218
paltan1/iNat324773.ogg,paltan1,[''],0.0,iNat,8.3781,-82.4205
paltan1/iNat329946.ogg,paltan1,[''],0.0,iNat,-3.5107,-46.8273
paltan1/iNat331024.ogg,paltan1,[''],0.0,iNat,10.6531,-61.4196
paltan1/iNat339003.ogg,paltan1,[''],0.0,iNat,-24.1878,-47.3998
paltan1/iNat474447.ogg,paltan1,[''],0.0,iNat,-23.0052,-43.4223
paltan1/iNat506284.ogg,paltan1,[''],0.0,iNat,9.0497,-79.6338
paltan1/iNat511401.ogg,paltan1,[''],0.0,iNat,-22.9897,-44.5375
paltan1/iNat51288.ogg,paltan1,[''],0.0,iNat,6.9074,-73.4441
paltan1/iNat514997.ogg,paltan1,[''],0.0,iNat,-9.5987,-55.9366
paltan1/iNat52599.ogg,paltan1,[''],0.0,iNat,4.1802,-73.6501
paltan1/iNat592705.ogg,paltan1,[''],0.0,iNat,-3.6328,-38.4341
paltan1/iNat607752.ogg,paltan1,[''],0.0,iNat,-7.1587,-34.8734
paltan1/iNat609943.ogg,paltan1,[''],0.0,iNat,-7.1585,-34.8731
paltan1/iNat633273.ogg,paltan1,[''],0.0,iNat,-21.1253,-47.8332
paltan1/iNat681493.ogg,paltan1,[''],0.0,iNat,6.2638,-75.5775
paltan1/iNat687540.ogg,paltan1,[''],0.0,iNat,8.9803,-79.5647
paltan1/iNat824719.ogg,paltan1,[''],0.0,iNat,10.6877,-61.5136
paltan1/iNat856938.ogg,paltan1,[''],0.0,iNat,-26.9055,-49.0802
paltan1/iNat860385.ogg,paltan1,[''],0.0,iNat,10.4134,-75.541
paltan1/iNat871750.ogg,paltan1,[''],0.0,iNat,9.1845,-83.744
paltan1/iNat888597.ogg,paltan1,[''],0.0,iNat,8.5415,-83.3037
paltan1/iNat889753.ogg,paltan1,[''],0.0,iNat,-1.4538,-78.1124
paltan1/iNat889882.ogg,paltan1,[''],0.0,iNat,8.5367,-83.3054
paltan1/iNat895023.ogg,paltan1,[''],0.0,iNat,9.3397,-83.6698
paltan1/iNat915532.ogg,paltan1,[''],0.0,iNat,8.8604,-83.4735
paltan1/iNat925517.ogg,paltan1,[''],0.0,iNat,10.4634,-66.9008
paltan1/iNat984039.ogg,paltan1,[''],0.0,iNat,4.8738,-52.3603
pavpig2/XC105.ogg,pavpig2,[''],4.0,XC,-12.856,-69.362
pavpig2/XC10563.ogg,pavpig2,[''],3.0,XC,9.1334,-79.6501
pavpig2/XC116108.ogg,pavpig2,[''],3.0,XC,5.1304,-68.3063
pavpig2/XC119590.ogg,pavpig2,[''],3.0,XC,-5.6909,-63.2057
pavpig2/XC120103.ogg,pavpig2,[''],4.0,XC,-3.6066,-60.3335
pavpig2/XC127601.ogg,pavpig2,[''],4.0,XC,4.1809,-72.9136
pavpig2/XC127855.ogg,pavpig2,[''],5.0,XC,4.1809,-72.9136
pavpig2/XC127857.ogg,pavpig2,[''],5.0,XC,4.1809,-72.9136
pavpig2/XC128464.ogg,pavpig2,[''],3.0,XC,4.6197,-75.851
pavpig2/XC145458.ogg,pavpig2,[''],4.0,XC,-15.8155,-48.0631
pavpig2/XC148293.ogg,pavpig2,[''],5.0,XC,1.8888,-76.2888
pavpig2/XC149741.ogg,pavpig2,[''],3.0,XC,8.8128,-70.5066
pavpig2/XC154644.ogg,pavpig2,[''],1.0,XC,2.0529,-73.9476
pavpig2/XC154645.ogg,pavpig2,[''],1.0,XC,2.0529,-73.9476
pavpig2/XC1701.ogg,pavpig2,[''],5.0,XC,-22.0409,-64.4387
pavpig2/XC171683.ogg,pavpig2,[''],4.0,XC,-16.3811,-56.3503
pavpig2/XC173301.ogg,pavpig2,[''],4.0,XC,-26.9962,-50.0101
pavpig2/XC185559.ogg,pavpig2,[''],4.0,XC,-25.6802,-53.8512
pavpig2/XC1863.ogg,pavpig2,"['rinkin1', 'bkcdon']",4.5,XC,-13.55,-61.01
pavpig2/XC198994.ogg,pavpig2,[''],4.0,XC,9.1332,-79.7195
pavpig2/XC204938.ogg,pavpig2,[''],3.0,XC,8.8526,-70.5806
pavpig2/XC20717.ogg,pavpig2,[''],3.0,XC,-4.2823,-77.2406
pavpig2/XC211674.ogg,pavpig2,[''],2.0,XC,-21.854,-47.4925
pavpig2/XC211676.ogg,pavpig2,[''],4.0,XC,-23.43,-47.599
pavpig2/XC212772.ogg,pavpig2,[''],3.0,XC,14.9029,-87.9541
pavpig2/XC217452.ogg,pavpig2,[''],3.0,XC,0.1431,-79.1334
pavpig2/XC221559.ogg,pavpig2,[''],5.0,XC,7.4943,-67.8362
pavpig2/XC221565.ogg,pavpig2,[''],5.0,XC,7.5637,-69.4968
pavpig2/XC225325.ogg,pavpig2,[''],5.0,XC,7.059,-69.494
pavpig2/XC238760.ogg,pavpig2,[''],4.0,XC,-1.673,-80.786
pavpig2/XC245455.ogg,pavpig2,[''],2.0,XC,6.33,-71.77
pavpig2/XC245464.ogg,pavpig2,[''],4.0,XC,6.33,-71.77
pavpig2/XC246922.ogg,pavpig2,[''],5.0,XC,7.5637,-69.4968
pavpig2/XC251308.ogg,pavpig2,[''],4.0,XC,-4.95,-79.05
pavpig2/XC257595.ogg,pavpig2,[''],5.0,XC,-0.548,-76.041
pavpig2/XC257596.ogg,pavpig2,['grekis'],4.5,XC,-0.548,-76.041
pavpig2/XC257597.ogg,pavpig2,[''],5.0,XC,-0.472,-76.459
pavpig2/XC257598.ogg,pavpig2,[''],5.0,XC,-2.159,-80.037
pavpig2/XC2644.ogg,pavpig2,[''],5.0,XC,-17.7751,-63.0667
pavpig2/XC264408.ogg,pavpig2,"['cotfly1', 'bugtan']",4.5,XC,-1.673,-80.786
pavpig2/XC275196.ogg,pavpig2,[''],3.0,XC,0.75,-78.917
pavpig2/XC297397.ogg,pavpig2,"['paltan1', 'grekis', 'baymac']",4.5,XC,-13.8171,-66.4959
pavpig2/XC301193.ogg,pavpig2,"['yebela1', 'socfly1', 'grekis']",2.5,XC,14.9029,-87.9541
pavpig2/XC302668.ogg,pavpig2,['baymac'],0.0,XC,-14.7273,-64.9467
pavpig2/XC318348.ogg,pavpig2,[''],2.0,XC,-8.7037,-35.8383
pavpig2/XC319751.ogg,pavpig2,[''],2.0,XC,14.8083,-84.5262
pavpig2/XC323738.ogg,pavpig2,"['strher', 'whtdov', 'yercac1']",2.5,XC,-9.2334,-50.01
pavpig2/XC325553.ogg,pavpig2,[''],4.0,XC,-2.6557,-57.9652
pavpig2/XC329624.ogg,pavpig2,['cotfly1'],3.5,XC,4.3864,-75.2037
pavpig2/XC330375.ogg,pavpig2,"['grekis', 'secfly1']",4.5,XC,-23.07,-45.939
pavpig2/XC343534.ogg,pavpig2,[''],4.0,XC,-23.6327,-45.6974
pavpig2/XC353930.ogg,pavpig2,[''],5.0,XC,6.0498,-74.2614
pavpig2/XC358312.ogg,pavpig2,[''],4.0,XC,16.123,-88.7981
pavpig2/XC377640.ogg,pavpig2,[''],4.0,XC,0.9242,-51.2155
pavpig2/XC385424.ogg,pavpig2,[''],3.0,XC,-19.7957,-42.0547
pavpig2/XC389356.ogg,pavpig2,[''],3.0,XC,7.886,-75.713
pavpig2/XC389464.ogg,pavpig2,[''],4.0,XC,-23.0746,-46.2311
pavpig2/XC402914.ogg,pavpig2,[''],4.0,XC,-6.7381,-48.7711
pavpig2/XC410078.ogg,pavpig2,[''],3.0,XC,9.9048,-72.9067
pavpig2/XC418591.ogg,pavpig2,[''],3.0,XC,-22.8842,-48.4442
pavpig2/XC419248.ogg,pavpig2,[''],4.0,XC,-14.625,-49.0051
pavpig2/XC419250.ogg,pavpig2,[''],5.0,XC,-14.625,-49.0051
pavpig2/XC421392.ogg,pavpig2,[''],3.0,XC,-16.0845,-39.3405
pavpig2/XC422110.ogg,pavpig2,['grekis'],4.5,XC,-17.7445,-48.625
pavpig2/XC424279.ogg,pavpig2,"['watjac1', 'pirfly1', 'rumfly1', 'cocwoo1']",3.5,XC,9.1332,-79.7195
pavpig2/XC429776.ogg,pavpig2,[''],4.0,XC,1.4,-75.7283
pavpig2/XC436112.ogg,pavpig2,[''],0.0,XC,-4.2889,-70.2948
pavpig2/XC440755.ogg,pavpig2,['bugtan'],4.5,XC,-4.2889,-70.2948
pavpig2/XC443355.ogg,pavpig2,[''],4.0,XC,-16.6003,-49.2802
pavpig2/XC454953.ogg,pavpig2,['grekis'],4.5,XC,-16.631,-48.6674
pavpig2/XC455159.ogg,pavpig2,[''],5.0,XC,4.843,-75.8187
pavpig2/XC456224.ogg,pavpig2,[''],4.0,XC,3.3821,-61.4464
pavpig2/XC461630.ogg,pavpig2,[''],4.0,XC,-0.4714,-76.4603
pavpig2/XC461806.ogg,pavpig2,[''],4.0,XC,-0.4714,-76.4603
pavpig2/XC465893.ogg,pavpig2,['yeofly1'],3.5,XC,-25.8667,-54.1667
pavpig2/XC465894.ogg,pavpig2,[''],5.0,XC,-25.8667,-54.1667
pavpig2/XC472275.ogg,pavpig2,[''],0.0,XC,-22.3023,-43.077
pavpig2/XC480085.ogg,pavpig2,[''],4.0,XC,-0.4383,-76.2791
pavpig2/XC489551.ogg,pavpig2,[''],4.0,XC,10.9444,-84.7502
pavpig2/XC494575.ogg,pavpig2,['yercac1'],0.5,XC,10.1017,-68.892
pavpig2/XC496461.ogg,pavpig2,[''],0.0,XC,-22.7883,-48.1312
pavpig2/XC51712.ogg,pavpig2,[''],3.0,XC,-22.1931,-63.9445
pavpig2/XC532827.ogg,pavpig2,[''],4.0,XC,5.2461,-75.6853
pavpig2/XC532828.ogg,pavpig2,[''],4.0,XC,5.2461,-75.6853
pavpig2/XC532829.ogg,pavpig2,[''],4.0,XC,5.2461,-75.6853
pavpig2/XC532830.ogg,pavpig2,[''],4.0,XC,5.2461,-75.6853
pavpig2/XC540224.ogg,pavpig2,['yebela1'],3.5,XC,8.685,-83.6679
pavpig2/XC54795.ogg,pavpig2,[''],3.0,XC,,
pavpig2/XC54920.ogg,pavpig2,[''],3.0,XC,,
pavpig2/XC54921.ogg,pavpig2,[''],4.0,XC,,
pavpig2/XC549770.ogg,pavpig2,[''],0.0,XC,-26.5723,-53.8018
pavpig2/XC549774.ogg,pavpig2,[''],0.0,XC,-26.5723,-53.8018
pavpig2/XC549979.ogg,pavpig2,[''],4.0,XC,1.4898,-75.6801
pavpig2/XC558364.ogg,pavpig2,[''],4.0,XC,2.4799,-76.5406
pavpig2/XC568039.ogg,pavpig2,[''],3.0,XC,4.351,-74.652
pavpig2/XC56986.ogg,pavpig2,[''],3.0,XC,10.854,-74.761
pavpig2/XC573038.ogg,pavpig2,[''],5.0,XC,-14.625,-49.0051
pavpig2/XC591108.ogg,pavpig2,[''],4.0,XC,1.4898,-75.6801
pavpig2/XC592102.ogg,pavpig2,[''],2.0,XC,-22.9403,-46.955
pavpig2/XC592238.ogg,pavpig2,[''],4.0,XC,-4.2889,-70.2948
pavpig2/XC602793.ogg,pavpig2,['pirfly1'],4.5,XC,-1.6796,-80.8023
pavpig2/XC63288.ogg,pavpig2,[''],4.0,XC,-11.8667,-71.3667
pavpig2/XC63289.ogg,pavpig2,['yercac1'],3.5,XC,-11.8667,-71.3667
pavpig2/XC646807.ogg,pavpig2,[''],4.0,XC,-9.8112,-50.1683
pavpig2/XC65961.ogg,pavpig2,"['sobtyr1', 'bugtan', 'rumfly1']",3.5,XC,8.967,-68.078
pavpig2/XC689045.ogg,pavpig2,[''],4.0,XC,0.7623,-50.1636
pavpig2/XC689897.ogg,pavpig2,[''],4.0,XC,0.7623,-50.1636
pavpig2/XC690985.ogg,pavpig2,[''],4.0,XC,1.4898,-75.6801
pavpig2/XC698919.ogg,pavpig2,[''],3.0,XC,8.7026,-83.2028
pavpig2/XC703024.ogg,pavpig2,[''],3.0,XC,4.843,-75.8187
pavpig2/XC707531.ogg,pavpig2,[''],4.0,XC,-13.7656,-66.1005
pavpig2/XC707533.ogg,pavpig2,"['grekis', 'baymac']",3.5,XC,-13.7656,-66.1005
pavpig2/XC707535.ogg,pavpig2,"['grekis', 'baymac']",3.5,XC,-13.7656,-66.1005
pavpig2/XC707538.ogg,pavpig2,['baymac'],2.5,XC,-13.7656,-66.1005
pavpig2/XC711046.ogg,pavpig2,[''],4.0,XC,-9.2856,-50.0142
pavpig2/XC720791.ogg,pavpig2,[''],4.0,XC,-9.2856,-50.0142
pavpig2/XC720794.ogg,pavpig2,[''],4.0,XC,-9.2856,-50.0142
pavpig2/XC737478.ogg,pavpig2,[''],5.0,XC,-17.1888,-48.7335
pavpig2/XC737829.ogg,pavpig2,[''],4.0,XC,-23.2381,-47.8403
pavpig2/XC78186.ogg,pavpig2,[''],4.0,XC,-19.1824,-48.3936
pavpig2/XC782002.ogg,pavpig2,[''],4.0,XC,4.9142,-52.3624
pavpig2/XC782572.ogg,pavpig2,[''],4.0,XC,-9.5682,-50.1145
pavpig2/XC794834.ogg,pavpig2,[''],4.0,XC,-9.2856,-50.0142
pavpig2/XC809943.ogg,pavpig2,[''],5.0,XC,-16.9038,-49.1691
pavpig2/XC810433.ogg,pavpig2,['whtdov'],4.5,XC,-16.0538,-49.604
pavpig2/XC820771.ogg,pavpig2,[''],4.0,XC,9.568,-75.566
pavpig2/XC825885.ogg,pavpig2,[''],3.0,XC,5.0861,-74.7076
pavpig2/XC827699.ogg,pavpig2,[''],4.0,XC,-0.4869,-77.2953
pavpig2/XC837420.ogg,pavpig2,['grekis'],4.5,XC,-16.5631,-49.285
pavpig2/XC837980.ogg,pavpig2,['bubwre1'],2.5,XC,-14.0858,-50.8244
pavpig2/XC837982.ogg,pavpig2,['rumfly1'],4.5,XC,-14.0858,-50.8244
pavpig2/XC838005.ogg,pavpig2,"['bubwre1', 'pirfly1', 'whtdov', 'smbani', 'grekis', 'bkcdon']",4.5,XC,-14.0858,-50.8244
pavpig2/XC860978.ogg,pavpig2,[''],3.0,XC,-22.3148,-42.9988
pavpig2/XC906799.ogg,pavpig2,[''],3.0,XC,4.5665,-52.4659
pavpig2/XC908751.ogg,pavpig2,"['banana', 'saffin']",4.5,XC,-14.625,-49.0051
pavpig2/XC933500.ogg,pavpig2,[''],4.0,XC,-18.2568,-53.0118
pavpig2/XC949480.ogg,pavpig2,['watjac1'],3.5,XC,-14.4095,-50.9777
pavpig2/iNat102970.ogg,pavpig2,[''],0.0,iNat,8.3939,-82.4361
pavpig2/iNat1220941.ogg,pavpig2,[''],0.0,iNat,-23.9381,-46.9632
pavpig2/iNat358072.ogg,pavpig2,[''],0.0,iNat,4.8439,-75.8187
pavpig2/iNat376860.ogg,pavpig2,[''],0.0,iNat,-21.7791,-48.1793
pavpig2/iNat398031.ogg,pavpig2,[''],0.0,iNat,0.0356,-51.0705
pavpig2/iNat500028.ogg,pavpig2,[''],0.0,iNat,4.4193,-75.8112
pavpig2/iNat500035.ogg,pavpig2,[''],0.0,iNat,4.4191,-75.8113
pavpig2/iNat561399.ogg,pavpig2,[''],0.0,iNat,-25.6561,-54.4311
pavpig2/iNat64622.ogg,pavpig2,[''],0.0,iNat,14.9028,-87.9545
pavpig2/iNat73816.ogg,pavpig2,[''],0.0,iNat,8.5022,-80.1807
pavpig2/iNat816079.ogg,pavpig2,[''],0.0,iNat,8.621,-80.1398
pavpig2/iNat864071.ogg,pavpig2,[''],0.0,iNat,-25.6066,-54.5506
pavpig2/iNat885612.ogg,pavpig2,[''],0.0,iNat,-28.1773,-55.6411
piepuf1/XC113047.ogg,piepuf1,[''],4.0,XC,9.164,-79.753
piepuf1/XC116564.ogg,piepuf1,['chbant1'],1.5,XC,6.3422,-77.3688
piepuf1/XC118946.ogg,piepuf1,[''],1.0,XC,-5.9794,-50.1801
piepuf1/XC119519.ogg,piepuf1,[''],3.0,XC,-4.5778,-56.3338
piepuf1/XC179543.ogg,piepuf1,[''],4.0,XC,-3.026,-64.8853
piepuf1/XC206415.ogg,piepuf1,[''],5.0,XC,-1.5956,-46.2808
piepuf1/XC238662.ogg,piepuf1,[''],2.0,XC,1.154,-78.851
piepuf1/XC257064.ogg,piepuf1,[''],5.0,XC,-5.311,-76.294
piepuf1/XC257065.ogg,piepuf1,[''],5.0,XC,-5.311,-76.294
piepuf1/XC257066.ogg,piepuf1,[''],5.0,XC,-5.311,-76.294
piepuf1/XC257956.ogg,piepuf1,[''],5.0,XC,-0.498,-76.373
piepuf1/XC261842.ogg,piepuf1,[''],5.0,XC,1.064,-78.681
piepuf1/XC264506.ogg,piepuf1,[''],5.0,XC,-0.498,-76.373
piepuf1/XC276292.ogg,piepuf1,[''],4.0,XC,1.091,-78.691
piepuf1/XC360581.ogg,piepuf1,['yectyr1'],3.5,XC,9.4997,-75.3501
piepuf1/XC361197.ogg,piepuf1,[''],3.0,XC,9.501,-75.3496
piepuf1/XC387401.ogg,piepuf1,[''],4.0,XC,7.1161,-74.708
piepuf1/XC4006.ogg,piepuf1,[''],4.0,XC,8.1101,-61.6714
piepuf1/XC401171.ogg,piepuf1,[''],4.0,XC,5.4478,-55.1805
piepuf1/XC450600.ogg,piepuf1,[''],4.0,XC,4.7962,-52.4577
piepuf1/XC454063.ogg,piepuf1,[''],4.0,XC,9.0334,-80.1334
piepuf1/XC454540.ogg,piepuf1,[''],0.0,XC,9.0334,-80.1334
piepuf1/XC456220.ogg,piepuf1,[''],4.0,XC,3.3821,-61.4464
piepuf1/XC456437.ogg,piepuf1,[''],3.0,XC,4.6294,-52.3958
piepuf1/XC456438.ogg,piepuf1,[''],4.0,XC,4.6294,-52.3958
piepuf1/XC456440.ogg,piepuf1,[''],4.0,XC,4.6294,-52.3958
piepuf1/XC456442.ogg,piepuf1,[''],3.0,XC,3.8518,-51.8894
piepuf1/XC484523.ogg,piepuf1,[''],0.0,XC,-0.4383,-76.2791
piepuf1/XC497998.ogg,piepuf1,[''],4.0,XC,-9.4462,-70.4362
piepuf1/XC537675.ogg,piepuf1,[''],4.0,XC,-9.546,-70.023
piepuf1/XC568155.ogg,piepuf1,[''],5.0,XC,-2.3913,-59.8855
piepuf1/XC575253.ogg,piepuf1,[''],3.0,XC,9.1332,-79.7195
piepuf1/XC599660.ogg,piepuf1,[''],4.0,XC,-1.66,-56.603
piepuf1/XC63799.ogg,piepuf1,[''],2.0,XC,,
piepuf1/XC648681.ogg,piepuf1,[''],4.0,XC,-9.3071,-49.9575
piepuf1/XC702091.ogg,piepuf1,[''],5.0,XC,-12.4151,-64.4502
piepuf1/XC702094.ogg,piepuf1,[''],5.0,XC,-12.4151,-64.4502
