filename,primary_label,secondary_labels,rating,collection,latitude,longitude,inat_taxon_id,scientific_name,common_name,class_name
grepot1/XC820954.ogg,grepot1,[''],2.0,XC,15.7391,-87.4536,19680,Nyctibius grandis,Great Potoo,Aves
grepot1/XC85243.ogg,grepot1,['compau'],3.5,XC,-8.9826,-72.7148,19680,Nyctibius grandis,Great Potoo,Aves
grepot1/XC876481.ogg,grepot1,[''],3.0,XC,-12.8023,-69.2997,19680,Nyctibius grandis,Great Potoo,Aves
grepot1/XC899287.ogg,grepot1,[''],5.0,XC,-1.1405,-77.9542,19680,Nyctibius grandis,Great Potoo,Aves
grepot1/iNat1214100.ogg,grepot1,[''],0.0,iNat,-2.9666,-60.7402,19680,Nyctibius grandis,Great Potoo,Aves
grepot1/iNat1214101.ogg,grepot1,[''],0.0,iNat,-2.9666,-60.7402,19680,Nyctibius grandis,Great Potoo,Aves
grepot1/iNat1214102.ogg,grepot1,[''],0.0,iNat,-2.9666,-60.7402,19680,Nyctibius grandis,Great Potoo,Aves
grepot1/iNat1214103.ogg,grepot1,[''],0.0,iNat,-2.9666,-60.7402,19680,Nyctibius grandis,Great Potoo,Aves
grepot1/iNat1214104.ogg,grepot1,[''],0.0,iNat,-2.9666,-60.7402,19680,Nyctibius grandis,Great Potoo,Aves
grepot1/iNat1214105.ogg,grepot1,[''],0.0,iNat,-2.9666,-60.7402,19680,Nyctibius grandis,Great Potoo,Aves
grepot1/iNat1214106.ogg,grepot1,[''],0.0,iNat,-2.9661,-60.7372,19680,Nyctibius grandis,Great Potoo,Aves
grepot1/iNat1214107.ogg,grepot1,[''],0.0,iNat,-2.9666,-60.7402,19680,Nyctibius grandis,Great Potoo,Aves
grepot1/iNat1214108.ogg,grepot1,[''],0.0,iNat,-2.9661,-60.7372,19680,Nyctibius grandis,Great Potoo,Aves
grepot1/iNat123988.ogg,grepot1,[''],0.0,iNat,10.4486,-84.2707,19680,Nyctibius grandis,Great Potoo,Aves
grepot1/iNat595905.ogg,grepot1,[''],0.0,iNat,9.8363,-83.7377,19680,Nyctibius grandis,Great Potoo,Aves
gretin1/XC117344.ogg,gretin1,[''],2.0,XC,0.2483,-72.9347,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC117351.ogg,gretin1,[''],4.0,XC,0.2606,-72.9233,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC117353.ogg,gretin1,[''],3.0,XC,0.2606,-72.9233,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC117402.ogg,gretin1,[''],3.0,XC,0.2276,-72.444,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC117969.ogg,gretin1,[''],3.0,XC,-4.0053,-69.8988,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC125693.ogg,gretin1,[''],3.0,XC,-1.095,-52.653,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC129750.ogg,gretin1,[''],5.0,XC,-9.5981,-55.932,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC129845.ogg,gretin1,[''],4.0,XC,-9.5981,-55.932,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC131552.ogg,gretin1,[''],5.0,XC,9.125,-79.715,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC131553.ogg,gretin1,[''],5.0,XC,9.125,-79.715,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC154191.ogg,gretin1,[''],4.0,XC,10.4305,-84.0063,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC165994.ogg,gretin1,[''],4.0,XC,9.7751,-84.6167,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC178185.ogg,gretin1,['bkmtou1'],1.5,XC,14.2806,-85.6195,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC182258.ogg,gretin1,[''],4.0,XC,9.125,-79.715,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC192238.ogg,gretin1,[''],4.0,XC,9.7804,-84.6061,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC213072.ogg,gretin1,[''],4.0,XC,9.166,-79.404,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC239088.ogg,gretin1,[''],4.0,XC,-0.498,-76.373,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC239089.ogg,gretin1,[''],4.0,XC,0.867,-78.733,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC239090.ogg,gretin1,[''],3.0,XC,0.867,-78.733,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC251636.ogg,gretin1,[''],3.0,XC,-4.2487,-78.6598,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC251637.ogg,gretin1,[''],3.0,XC,0.217,-78.89,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC256978.ogg,gretin1,[''],3.0,XC,-2.1206,-50.5131,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC257240.ogg,gretin1,[''],5.0,XC,-2.54,-76.859,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC261509.ogg,gretin1,[''],4.0,XC,0.883,-78.8,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC261510.ogg,gretin1,[''],4.0,XC,0.667,-78.967,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC261511.ogg,gretin1,[''],3.0,XC,0.883,-78.8,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC28479.ogg,gretin1,[''],4.0,XC,17.777,-89.0114,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC284945.ogg,gretin1,[''],3.0,XC,-5.7195,-67.7764,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC285207.ogg,gretin1,[''],4.0,XC,15.0294,-86.7951,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC303458.ogg,gretin1,[''],3.0,XC,1.4787,-62.2446,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC342395.ogg,gretin1,[''],4.0,XC,6.9641,-74.5794,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC371531.ogg,gretin1,[''],4.0,XC,14.9541,-84.5268,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC380710.ogg,gretin1,[''],4.0,XC,6.9641,-74.5794,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC387444.ogg,gretin1,[''],4.0,XC,-13.431,-68.7179,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC387892.ogg,gretin1,[''],3.0,XC,5.4092,-53.6773,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC392986.ogg,gretin1,[''],5.0,XC,-2.4042,-59.8673,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC403323.ogg,gretin1,[''],4.0,XC,4.7216,-52.3073,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC405722.ogg,gretin1,[''],4.0,XC,3.8328,-76.8896,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC406949.ogg,gretin1,[''],1.0,XC,5.6271,-77.4042,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC441799.ogg,gretin1,[''],4.0,XC,,,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC441801.ogg,gretin1,[''],4.0,XC,,,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC441802.ogg,gretin1,[''],4.0,XC,,,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC449720.ogg,gretin1,[''],4.0,XC,4.7216,-52.3073,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC45159.ogg,gretin1,[''],5.0,XC,-2.398,-79.678,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC453865.ogg,gretin1,[''],4.0,XC,10.4295,-84.0095,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC456377.ogg,gretin1,[''],4.0,XC,3.8518,-51.8894,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC456424.ogg,gretin1,[''],3.0,XC,4.6294,-52.3958,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC490752.ogg,gretin1,[''],3.0,XC,-9.8,-70.07,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC505769.ogg,gretin1,[''],4.0,XC,4.7962,-52.4577,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC506024.ogg,gretin1,[''],3.0,XC,4.7962,-52.4577,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC536532.ogg,gretin1,[''],2.0,XC,1.0844,-76.1643,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC537922.ogg,gretin1,[''],1.0,XC,-8.7512,-68.9938,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC537928.ogg,gretin1,[''],1.0,XC,-8.7512,-68.9938,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC539735.ogg,gretin1,[''],4.0,XC,4.7216,-52.3073,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC547147.ogg,gretin1,[''],4.0,XC,-12.65,-71.2333,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC556639.ogg,gretin1,[''],4.0,XC,-8.9248,-62.1223,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC557617.ogg,gretin1,[''],4.0,XC,-9.4571,-70.4332,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC576436.ogg,gretin1,[''],4.0,XC,10.4295,-84.0095,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC608132.ogg,gretin1,['littin1'],3.5,XC,10.4327,-84.0047,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC621784.ogg,gretin1,[''],5.0,XC,-12.8377,-69.858,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC639885.ogg,gretin1,[''],4.0,XC,-10.1904,-61.5721,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC648856.ogg,gretin1,[''],5.0,XC,2.0368,-73.8678,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC65691.ogg,gretin1,[''],3.0,XC,9.7751,-84.6167,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC673696.ogg,gretin1,[''],4.0,XC,-10.0546,-65.3751,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC685672.ogg,gretin1,[''],4.0,XC,-10.969,-69.4872,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC686179.ogg,gretin1,[''],5.0,XC,-11.1744,-69.4132,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC686892.ogg,gretin1,[''],5.0,XC,-11.4667,-69.2501,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC75048.ogg,gretin1,[''],3.0,XC,4.9301,-55.2101,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC75049.ogg,gretin1,[''],3.0,XC,4.9301,-55.2101,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC812876.ogg,gretin1,[''],4.0,XC,,,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC812877.ogg,gretin1,[''],4.0,XC,,,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC85066.ogg,gretin1,[''],5.0,XC,-9.5981,-55.932,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC85067.ogg,gretin1,[''],5.0,XC,-9.5981,-55.932,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC890988.ogg,gretin1,[''],4.0,XC,-0.6756,-77.6014,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC917448.ogg,gretin1,[''],3.0,XC,4.0889,-52.6742,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC917456.ogg,gretin1,[''],3.0,XC,4.0889,-52.6742,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC92.ogg,gretin1,[''],4.0,XC,-12.856,-69.362,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC920781.ogg,gretin1,[''],3.0,XC,4.0945,-52.6862,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC920874.ogg,gretin1,[''],3.0,XC,4.0425,-52.6779,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC925556.ogg,gretin1,[''],4.0,XC,4.904,-52.576,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC934742.ogg,gretin1,[''],5.0,XC,5.2313,-52.8547,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC94.ogg,gretin1,[''],4.0,XC,-12.856,-69.362,629096,Tinamus major,Great Tinamou,Aves
gretin1/XC947776.ogg,gretin1,[''],4.0,XC,6.7512,-74.2108,629096,Tinamus major,Great Tinamou,Aves
grnkin/XC116249.ogg,grnkin,[''],5.0,XC,-16.7501,-56.8501,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC118474.ogg,grnkin,[''],4.0,XC,-3.1914,-60.3528,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC133539.ogg,grnkin,[''],4.0,XC,13.4789,-87.6199,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC143352.ogg,grnkin,[''],4.0,XC,-22.051,-63.71,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC148103.ogg,grnkin,[''],4.0,XC,6.0667,-77.3833,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC161283.ogg,grnkin,[''],4.0,XC,25.8506,-97.4202,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC161284.ogg,grnkin,[''],4.0,XC,25.8506,-97.4202,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC161285.ogg,grnkin,[''],4.0,XC,25.8506,-97.4202,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC161286.ogg,grnkin,['grekis'],3.5,XC,25.8506,-97.4202,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC176853.ogg,grnkin,[''],4.0,XC,-26.7691,-49.452,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC180799.ogg,grnkin,['grekis'],3.5,XC,13.9282,-87.2211,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC182351.ogg,grnkin,[''],3.0,XC,13.9937,-86.9872,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC186128.ogg,grnkin,[''],3.0,XC,-23.8001,-46.7983,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC197462.ogg,grnkin,[''],4.0,XC,7.3682,-69.4407,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC216858.ogg,grnkin,[''],4.0,XC,-31.552,-53.6778,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC238130.ogg,grnkin,[''],5.0,XC,-3.431,-80.1,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC238131.ogg,grnkin,[''],5.0,XC,-3.431,-80.1,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC238132.ogg,grnkin,[''],5.0,XC,-3.431,-80.1,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC250627.ogg,grnkin,[''],4.0,XC,0.845,-79.93,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC257199.ogg,grnkin,[''],4.0,XC,18.0526,-94.4432,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC257916.ogg,grnkin,[''],5.0,XC,-0.523,-76.438,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC257917.ogg,grnkin,[''],5.0,XC,0.083,-80.05,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC257918.ogg,grnkin,[''],5.0,XC,-0.703,-80.2,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC257919.ogg,grnkin,[''],5.0,XC,-0.703,-80.2,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC261815.ogg,grnkin,[''],5.0,XC,0.783,-78.95,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC275282.ogg,grnkin,[''],5.0,XC,-2.517,-79.655,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC28574.ogg,grnkin,[''],4.0,XC,16.7812,-88.4587,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC286577.ogg,grnkin,[''],4.0,XC,-22.4508,-42.7735,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC302316.ogg,grnkin,[''],3.0,XC,28.31,-97.2922,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC302399.ogg,grnkin,[''],3.0,XC,15.7709,-87.1317,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC321850.ogg,grnkin,[''],4.0,XC,31.34,-109.273,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC327532.ogg,grnkin,[''],3.0,XC,18.7701,-98.8586,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC328487.ogg,grnkin,['blbgra1'],2.5,XC,14.6925,-87.0352,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC328490.ogg,grnkin,['blbgra1'],2.5,XC,14.6925,-87.0352,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC349605.ogg,grnkin,[''],4.0,XC,31.4988,-110.8447,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC360841.ogg,grnkin,[''],3.0,XC,9.5013,-75.3504,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC366462.ogg,grnkin,[''],3.0,XC,9.0095,-79.4684,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC381810.ogg,grnkin,[''],5.0,XC,-16.5034,-56.7451,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC388477.ogg,grnkin,[''],4.0,XC,26.9122,-108.9137,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC395878.ogg,grnkin,[''],4.0,XC,31.34,-109.273,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC400952.ogg,grnkin,['whtdov'],4.5,XC,27.7834,-109.8984,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC400955.ogg,grnkin,[''],3.0,XC,27.7834,-109.8984,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC400956.ogg,grnkin,[''],5.0,XC,27.7834,-109.8984,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC400957.ogg,grnkin,['grekis'],2.5,XC,27.7834,-109.8984,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC402073.ogg,grnkin,"['yebfly1', 'trokin']",3.5,XC,8.275,-77.8152,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC415846.ogg,grnkin,['grekis'],1.5,XC,-16.5728,-49.3122,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC422761.ogg,grnkin,[''],1.0,XC,-16.2825,-39.0236,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC435997.ogg,grnkin,[''],1.0,XC,-22.6997,-47.6297,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC443235.ogg,grnkin,[''],3.0,XC,9.5513,-79.6598,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC446434.ogg,grnkin,[''],4.0,XC,27.7834,-109.8984,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC446435.ogg,grnkin,[''],4.0,XC,26.9122,-108.9137,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC447728.ogg,grnkin,[''],4.0,XC,15.2899,-92.9603,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC452701.ogg,grnkin,[''],4.0,XC,26.1375,-97.1743,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC452702.ogg,grnkin,[''],4.0,XC,26.1375,-97.1743,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC452703.ogg,grnkin,"['rinkin1', 'grekis']",3.5,XC,26.5151,-99.1156,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC452704.ogg,grnkin,[''],3.0,XC,26.0737,-98.1442,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC453893.ogg,grnkin,[''],3.0,XC,31.548,-110.1415,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC454601.ogg,grnkin,[''],1.0,XC,-31.4314,-58.0077,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC456568.ogg,grnkin,[''],4.0,XC,31.4988,-110.8447,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC456751.ogg,grnkin,[''],5.0,XC,31.4988,-110.8447,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC457541.ogg,grnkin,[''],1.0,XC,-32.2589,-65.5808,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC466554.ogg,grnkin,['yectyr1'],3.5,XC,-3.117,-60.3826,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC475783.ogg,grnkin,[''],3.0,XC,-0.4383,-76.2791,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC48818.ogg,grnkin,[''],5.0,XC,,,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC496543.ogg,grnkin,[''],4.0,XC,-22.9511,-43.0384,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC506896.ogg,grnkin,[''],4.0,XC,3.9917,-73.7661,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC514103.ogg,grnkin,[''],1.0,XC,31.5718,-111.0477,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC514104.ogg,grnkin,[''],1.0,XC,31.5718,-111.0477,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC514105.ogg,grnkin,[''],1.0,XC,31.5718,-111.0477,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC514106.ogg,grnkin,[''],1.0,XC,31.5718,-111.0477,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC514668.ogg,grnkin,[''],4.0,XC,-15.0846,-44.2687,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC51486.ogg,grnkin,[''],4.0,XC,,,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC516956.ogg,grnkin,[''],5.0,XC,-13.6352,-61.735,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC518546.ogg,grnkin,[''],4.0,XC,25.6007,-109.0504,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC519621.ogg,grnkin,[''],5.0,XC,25.6602,-109.0033,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC537146.ogg,grnkin,[''],2.0,XC,26.0737,-98.1442,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC539538.ogg,grnkin,[''],4.0,XC,8.1068,-80.7177,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC539585.ogg,grnkin,[''],5.0,XC,7.3515,-80.8585,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC570545.ogg,grnkin,[''],4.0,XC,25.7324,-109.0271,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC57591.ogg,grnkin,[''],4.0,XC,,,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC57592.ogg,grnkin,[''],3.0,XC,,,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC608280.ogg,grnkin,[''],4.0,XC,8.6194,-83.4759,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC614000.ogg,grnkin,[''],3.0,XC,-14.625,-49.0051,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC615055.ogg,grnkin,[''],4.0,XC,15.669,-96.5732,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC615056.ogg,grnkin,[''],4.0,XC,15.669,-96.5732,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC615057.ogg,grnkin,[''],4.0,XC,15.669,-96.5732,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC623992.ogg,grnkin,[''],4.0,XC,15.669,-96.5732,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC659473.ogg,grnkin,[''],4.0,XC,-22.9043,-44.3342,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC663788.ogg,grnkin,[''],3.0,XC,-32.1578,-58.5308,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC665079.ogg,grnkin,"['whtdov', 'saffin']",3.5,XC,-16.5849,-49.1211,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC665853.ogg,grnkin,[''],4.0,XC,-26.4128,-48.6295,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC686977.ogg,grnkin,[''],3.0,XC,-32.035,-52.104,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC695086.ogg,grnkin,[''],3.0,XC,1.5118,-75.5255,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC697166.ogg,grnkin,[''],3.0,XC,-9.7166,-35.801,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC703162.ogg,grnkin,[''],5.0,XC,-25.9554,-48.6011,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC705454.ogg,grnkin,[''],4.0,XC,-20.7882,-51.7031,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC706949.ogg,grnkin,"['trsowl', 'yeofly1', 'laufal1']",3.5,XC,-16.0538,-49.604,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC713412.ogg,grnkin,[''],3.0,XC,-27.2441,-49.8616,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC733541.ogg,grnkin,[''],3.0,XC,-22.9511,-43.0384,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC769579.ogg,grnkin,[''],2.0,XC,-6.3776,-47.4047,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC785311.ogg,grnkin,[''],2.0,XC,-16.0538,-49.604,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC785312.ogg,grnkin,['whtdov'],1.5,XC,-16.0538,-49.604,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC800338.ogg,grnkin,[''],1.0,XC,-16.4727,-49.4959,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC809017.ogg,grnkin,[''],5.0,XC,11.0382,-84.6926,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC809842.ogg,grnkin,[''],5.0,XC,18.416,-93.1668,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC816908.ogg,grnkin,[''],1.0,XC,-7.3499,-48.2929,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC822408.ogg,grnkin,[''],4.0,XC,-31.8397,-64.435,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC837001.ogg,grnkin,[''],4.0,XC,,,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC837901.ogg,grnkin,[''],5.0,XC,-14.0858,-50.8244,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC837906.ogg,grnkin,[''],5.0,XC,-14.0858,-50.8244,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC838555.ogg,grnkin,[''],5.0,XC,-18.9287,-51.679,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC84992.ogg,grnkin,[''],4.0,XC,-19.8834,-40.5834,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC894294.ogg,grnkin,[''],5.0,XC,31.34,-109.273,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC939554.ogg,grnkin,[''],4.0,XC,1.4022,-60.9869,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC946043.ogg,grnkin,[''],4.0,XC,3.5026,-76.3552,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC957618.ogg,grnkin,[''],1.0,XC,9.9258,-84.3754,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC959662.ogg,grnkin,[''],5.0,XC,4.385,-72.73,2669,Chloroceryle americana,Green Kingfisher,Aves
grnkin/XC961639.ogg,grnkin,[''],5.0,XC,29.5616,-104.3951,2669,Chloroceryle americana,Green Kingfisher,Aves
